area,building,building_floors,chamber,construction_year,floor,market,price,standard,url
62.86,kamienica,2.0,2,1909.0,2.0,wtórny,241000.0,do remontu,https://www.otodom.pl/oferta/nikiszowiec-sw-anny-ID3XEeM.html#56495f6fb8
72.3,blok,10.0,4,,9.0,wtórny,315000.0,do zamieszkania,https://www.otodom.pl/oferta/ladne-ustawne-mieszkanie-czteropokojowe-piotrowice-ID3XEvA.html#56495f6fb8
67.0,apartamentowiec,4.0,3,2020.0,2.0,pierwotny,442000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-zamieszkaj-blisko-lasu-i-parku-ID3Xw2o.html#0b3ded648d
53.0,,4.0,2,2007.0,0.0,wtórny,350000.0,,https://www.otodom.pl/oferta/taras-25m2-inwestycyjnie-i-do-mieszkania-ID3XEmE.html#56495f6fb8
51.0,,10.0,3,1980.0,,wtórny,197000.0,,https://www.otodom.pl/oferta/3-pokojowe-z-balkonem-staw-morawa-ID3VQoo.html#0b3ded648d
38.41,apartamentowiec,10.0,2,,0.0,pierwotny,209000.0,do wykończenia,https://www.otodom.pl/oferta/nowa-inwestycja-ostatnie-mieszkanie-na-parterze-ID3XEJ2.html#56495f6fb8
214.0,kamienica,3.0,7,1900.0,3.0,wtórny,1185000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkania-5-w-1-oferta-biznesowa-plac-wolnosci-8-ID3Xugv.html#0b3ded648d
30.3,apartamentowiec,4.0,1,,1.0,pierwotny,200000.0,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3Xw2v.html#0b3ded648d
53.0,,10.0,3,2019.0,10.0,pierwotny,282000.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-3pok-na-10p-widok-z-perspektywa-0-pcc-ID3X7Tu.html#0b3ded648d
48.65,blok,4.0,2,,4.0,wtórny,230000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-49-m2-2-pok-sprzedam-katowice-bogucice-ID3Xw6M.html#0b3ded648d
54.0,apartamentowiec,10.0,3,2019.0,3.0,pierwotny,296505.0,do wykończenia,https://www.otodom.pl/oferta/nowoczesny-apartament-3-pok-0-pcc-bez-prowizji-ID3Xwm4.html#0b3ded648d
45.0,apartamentowiec,10.0,3,2019.0,10.0,pierwotny,235000.0,,https://www.otodom.pl/oferta/3pok-apartament-na-10p-tereny-rekreacyjne-0-pcc-ID3X8BS.html#0b3ded648d
49.0,apartamentowiec,10.0,3,2019.0,1.0,pierwotny,256361.0,do wykończenia,https://www.otodom.pl/oferta/luksusowy-apart-najlepsza-lok-0-pcc-i-bez-prow-ID3Xwnm.html#0b3ded648d
42.0,apartamentowiec,10.0,2,2019.0,4.0,pierwotny,227700.0,do wykończenia,https://www.otodom.pl/oferta/nowoczesny-apartament-2-pok-0-pcc-bez-prowizji-ID3XwnG.html#0b3ded648d
50.0,,,3,,,pierwotny,350000.0,,https://www.otodom.pl/oferta/nowe-debowe-tarasy-najlepszy-uklad-pd-zach-0-pcc-ID3X8NK.html#0b3ded648d
40.0,apartamentowiec,10.0,2,2019.0,1.0,pierwotny,228984.0,do wykończenia,https://www.otodom.pl/oferta/apartament-lux-2-pok-0-pcc-brak-prowizji-ID3Xwo8.html#0b3ded648d
90.9,apartamentowiec,5.0,4,2019.0,3.0,pierwotny,522675.0,do wykończenia,https://www.otodom.pl/oferta/luksusowy-apartament-obok-parku-sl-narozny-balkon-ID3XwSI.html#0b3ded648d
70.24,apartamentowiec,5.0,3,2019.0,2.0,pierwotny,421440.0,do wykończenia,https://www.otodom.pl/oferta/wyjatkowy-apartament-wsrod-zieleni-blisko-centrum-ID3XwUk.html#0b3ded648d
49.0,apartamentowiec,10.0,3,,8.0,pierwotny,251000.0,,https://www.otodom.pl/oferta/narozne-3pok-przy-lasach-promocja-0-pcc-ID3X7UA.html#0b3ded648d
136.5,apartamentowiec,5.0,5,2019.0,4.0,pierwotny,970000.0,,https://www.otodom.pl/oferta/luksusowy-apartament-nowe-ptasie-park-las-0-pcc-ID3XwrO.html#0b3ded648d
36.0,apartamentowiec,10.0,2,2019.0,3.0,pierwotny,215580.0,do wykończenia,https://www.otodom.pl/oferta/nowoczesny-apartament-2-pok-0-pcc-bez-prowizji-ID3Xwoo.html#0b3ded648d
50.94,apartamentowiec,5.0,2,2019.0,2.0,pierwotny,310734.0,do wykończenia,https://www.otodom.pl/oferta/przestronny-oddany-do-uzytku-apartament-park-sl-ID3XwR6.html#0b3ded648d
46.91,blok,5.0,2,2019.0,0.0,pierwotny,281460.0,do wykończenia,https://www.otodom.pl/oferta/komfortowy-apartament-z-ogrodkiem-blisko-parku-sl-ID3XwUs.html#0b3ded648d
55.5,apartamentowiec,2.0,2,2018.0,1.0,pierwotny,319000.0,do wykończenia,https://www.otodom.pl/oferta/klucze-na-juz-0-pcc-ostatni-taki-apartament-ID3XwVA.html#0b3ded648d
40.3,apartamentowiec,8.0,2,2019.0,3.0,pierwotny,306280.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-luksusowe-apartamenty-w-dolinie-3stawow-ID3XwYU.html#0b3ded648d
41.65,apartamentowiec,8.0,2,2019.0,2.0,pierwotny,308210.0,do wykończenia,https://www.otodom.pl/oferta/oryginalny-uklad-wyjatkowa-lokalizacja-premium-ID3XwZa.html#0b3ded648d
45.22,blok,5.0,2,2019.0,0.0,pierwotny,271320.0,do wykończenia,https://www.otodom.pl/oferta/optymalny-apartament-z-ogrodkiem-blisko-parku-sl-ID3XwUE.html#0b3ded648d
43.0,,,2,2019.0,,pierwotny,369000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkanie-2-pokoje-43m2-francuska-atal-ID3XvgM.html#0b3ded648d
40.6,apartamentowiec,8.0,2,2019.0,2.0,pierwotny,300880.0,do wykończenia,https://www.otodom.pl/oferta/luksusowy-apartament-tuz-przy-stawie-premium-ID3XwZ6.html#0b3ded648d
82.28,apartamentowiec,5.0,4,2020.0,3.0,pierwotny,560000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3XviY.html#0b3ded648d
47.0,,2.0,2,2014.0,1.0,wtórny,400000.0,,https://www.otodom.pl/oferta/luksusowe-2-pokoje-w-nowoczesnym-nowym-budynku-ID3XELC.html#56495f6fb8
49.23,blok,10.0,3,2018.0,1.0,pierwotny,270765.0,do wykończenia,https://www.otodom.pl/oferta/ladne-ustawne-mieszkanie-piotrowice-ID3XGn6.html#56495f6fb8
36.75,blok,10.0,2,2018.0,1.0,pierwotny,213150.0,do wykończenia,https://www.otodom.pl/oferta/nowe-przestronne-mieszkanie-piotrowice-ID3XGmY.html#56495f6fb8
50.88,apartamentowiec,10.0,2,2009.0,4.0,wtórny,395000.0,,https://www.otodom.pl/oferta/wykonczone-mieszkanie-w-doskonalej-lokalizacji-ID3XG4o.html#56495f6fb8
69.4,apartamentowiec,2.0,3,,0.0,pierwotny,370469.0,do wykończenia,https://www.otodom.pl/oferta/3-pokoje-apartament-z-tarasem-nowe-osiedle-ID3MYqU.html#56495f6fb8
59.0,blok,10.0,4,2018.0,1.0,pierwotny,324885.0,do wykończenia,https://www.otodom.pl/oferta/ladne-duze-mieszkanie-piotrowice-super-okazja-ID3XGni.html#56495f6fb8
36.0,blok,10.0,2,2018.0,5.0,pierwotny,215280.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-z-super-ukladem-sloneczne-0-prowizji-ID3XGnu.html#56495f6fb8
44.56,blok,10.0,3,2018.0,5.0,pierwotny,240624.0,do wykończenia,https://www.otodom.pl/oferta/idealne-do-zamieszkania-super-lokalizacja-ID3XGny.html#56495f6fb8
59.15,kamienica,3.0,2,1935.0,1.0,wtórny,299000.0,do remontu,https://www.otodom.pl/oferta/katowice-ul-barbary-wstrzymane-ID3XGsA.html#56495f6fb8
50.87,apartamentowiec,4.0,3,2019.0,0.0,pierwotny,305220.0,do wykończenia,https://www.otodom.pl/oferta/katowice-brynow-3-pokoje-bezposrednio-ID3XGt2.html#56495f6fb8
39.91,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,247442.0,do wykończenia,https://www.otodom.pl/oferta/oferta-bezposrednia-2-pokoje-ostatnie-mieszkanie-ID3XGpy.html#56495f6fb8
56.19,apartamentowiec,3.0,3,2018.0,2.0,pierwotny,292188.0,do wykończenia,https://www.otodom.pl/oferta/bezczynszowe-nowe-3-pokojowe-mieszkanie-ID31JN6.html#56495f6fb8
51.42,apartamentowiec,5.0,2,2019.0,0.0,pierwotny,290500.0,do wykończenia,https://www.otodom.pl/oferta/oddany-do-uzytku-wyjatkowy-sloneczny-apartament-ID3XH32.html#56495f6fb8
46.3,blok,5.0,2,2019.0,0.0,pierwotny,281000.0,do wykończenia,https://www.otodom.pl/oferta/komfortowy-apartament-z-ogrodkiem-blisko-parku-sl-ID3XH2Q.html#56495f6fb8
50.9,apartamentowiec,5.0,2,2019.0,2.0,pierwotny,310500.0,do wykończenia,https://www.otodom.pl/oferta/gotowy-apartament-blisko-centrum-park-sl-ID3XH2U.html#56495f6fb8
45.2,blok,5.0,2,2019.0,0.0,pierwotny,271000.0,do wykończenia,https://www.otodom.pl/oferta/nowoczesny-apartament-z-ogrodkiem-blisko-parku-sl-ID3XH2M.html#56495f6fb8
62.29,blok,3.0,3,2020.0,2.0,pierwotny,371997.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkania-grand-house-blisko-centrum-mb18-ID3XGYg.html#56495f6fb8
57.0,blok,10.0,3,,10.0,wtórny,290000.0,,https://www.otodom.pl/oferta/mieszkanie-57-m-katowice-ID3XH7i.html#56495f6fb8
45.99,blok,3.0,2,2020.0,3.0,pierwotny,280147.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkania-kompleksowa-inwestycja-mbc11-ID3XGNS.html#56495f6fb8
31.72,,10.0,1,,1.0,wtórny,139000.0,,https://www.otodom.pl/oferta/mieszkanie-31-72-m-katowice-ID3XHlq.html#56495f6fb8
136.5,apartamentowiec,,5,2020.0,4.0,pierwotny,970000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-nowy-wymiar-luksusu-obok-park-i-las-ID3XHta.html#56495f6fb8
41.48,apartamentowiec,,2,,0.0,pierwotny,265500.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3XHFV.html#56495f6fb8
39.72,apartamentowiec,2.0,2,2018.0,1.0,wtórny,278040.0,do wykończenia,https://www.otodom.pl/oferta/stan-deweloperski-balkon-miejsce-parkingowe-ID3XIov.html#56495f6fb8
37.0,apartamentowiec,10.0,2,,6.0,pierwotny,216000.0,,https://www.otodom.pl/oferta/mini-rezydencja-przy-lasach-2pok-lux-0-pcc-ID3XILu.html#56495f6fb8
44.17,apartamentowiec,8.0,2,2019.0,0.0,pierwotny,306982.0,do wykończenia,https://www.otodom.pl/oferta/idealny-uklad-dolina-trzech-stawow-ID3XLTy.html#c235ec822e
40.3,apartamentowiec,8.0,2,2019.0,3.0,pierwotny,306280.0,do wykończenia,https://www.otodom.pl/oferta/wymarzone-mieszkanie-dolina-trzech-stawow-ID3XM5y.html#c235ec822e
54.0,blok,4.0,2,,1.0,pierwotny,269000.0,,https://www.otodom.pl/oferta/mieszkanie-54-m-katowice-ID3XICQ.html#56495f6fb8
40.0,apartamentowiec,10.0,2,2019.0,9.0,pierwotny,223000.0,,https://www.otodom.pl/oferta/sloneczne-2pok-widok-na-lasy-murckowskie-0-pcc-ID3XGZO.html#56495f6fb8
38.16,apartamentowiec,8.0,2,2019.0,0.0,pierwotny,288108.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-idealne-pod-inwestycje-trzy-stawy-ID3XLTC.html#c235ec822e
45.0,apartamentowiec,10.0,3,2019.0,6.0,pierwotny,243000.0,,https://www.otodom.pl/oferta/3pok-apartament-tereny-rekreacyjne-0-pcc-ID3XIK0.html#56495f6fb8
64.0,blok,4.0,6,,4.0,wtórny,340000.0,do remontu,https://www.otodom.pl/oferta/mieszkanie-64-m-katowice-ID3XM9C.html#c235ec822e
60.0,apartamentowiec,,2,,1.0,wtórny,414000.0,,https://www.otodom.pl/oferta/katowice-os-bazantow-2-pokoje-60-0-m2-balkon-ID3XMf6.html#c235ec822e
73.42,blok,,3,,6.0,wtórny,265000.0,,https://www.otodom.pl/oferta/os-odrodzenia-ul-radockiego-73-42-m-2-balkony-ID3XMfi.html#c235ec822e
87.62,apartamentowiec,3.0,4,2020.0,0.0,pierwotny,613340.0,do wykończenia,https://www.otodom.pl/oferta/m1d2-mieszkanie-katowice-villa-class-87-92-m2-ID3XMOI.html#c235ec822e
42.18,kamienica,3.0,2,,2.0,wtórny,199000.0,do remontu,https://www.otodom.pl/oferta/kawalerka-0-prowizji-oferta-wlasciciela-ID3XNfG.html#c235ec822e
58.4,blok,13.0,3,,7.0,wtórny,385000.0,do zamieszkania,https://www.otodom.pl/oferta/piekne-nowoczesne-mieszkanie-na-tysiacleciu-ID3XMHu.html#c235ec822e
38.0,blok,10.0,2,1974.0,1.0,wtórny,145000.0,do remontu,https://www.otodom.pl/oferta/szopienice-ul-morawa-2pok-38m2-ID3XNkk.html#c235ec822e
82.28,apartamentowiec,4.0,4,2020.0,3.0,pierwotny,560000.0,do wykończenia,https://www.otodom.pl/oferta/nowe-ptasie-zamieszkaj-w-okolicy-lasu-i-parku-ID3XNsQ.html#c235ec822e
34.02,blok,5.0,2,,1.0,wtórny,247000.0,do wykończenia,https://www.otodom.pl/oferta/nowoczesne-mieszkanie-obok-parku-slaskiego-ID3XNQs.html#c235ec822e
95.66,apartamentowiec,3.0,4,2020.0,1.0,pierwotny,660054.0,do wykończenia,https://www.otodom.pl/oferta/nowe-mieszkanie-katowice-ok-100-m2-ID3XNF6.html#c235ec822e
72.12,blok,10.0,4,1980.0,9.0,wtórny,315000.0,,https://www.otodom.pl/oferta/mieszkanie-katowice-piotrowice-ID3XNFS.html#c235ec822e
38.99,blok,3.0,2,2020.0,0.0,pierwotny,240918.0,,https://www.otodom.pl/oferta/nowe-mieszkanie-katowice-grand-house-39-m2-mb1-ID3XNQA.html#c235ec822e
61.0,blok,10.0,3,,8.0,wtórny,295000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-os-witosa-ul-barlickiego-ID3XP4M.html#c235ec822e
68.0,kamienica,3.0,5,,2.0,wtórny,270000.0,,https://www.otodom.pl/oferta/13-15-zwrotu-rocznie-duze-mieszkanie-pod-wynajem-ID3XPbG.html#c235ec822e
37.0,blok,4.0,2,,1.0,wtórny,159000.0,do zamieszkania,https://www.otodom.pl/oferta/atrakcyjna-oferta-ID3XOxS.html#c235ec822e
147.0,kamienica,3.0,4,1914.0,2.0,wtórny,550000.0,do wykończenia,https://www.otodom.pl/oferta/scisle-centrum-katowic-mieszkanie-inwestycyjne-ID3XPXq.html#c235ec822e
33.0,apartamentowiec,10.0,2,2019.0,9.0,pierwotny,197000.0,do wykończenia,https://www.otodom.pl/oferta/apartament-2-pok-nowe-osiedle-bazantow-ID3XPZO.html#c235ec822e
95.52,kamienica,3.0,3,,1.0,wtórny,449000.0,do zamieszkania,https://www.otodom.pl/oferta/przestronne-mieszkanie-w-przepieknnej-kamienicy-ID3XPzm.html#c235ec822e
834.08,,5.0,10,1942.0,4.0,wtórny,5430000.0,do wykończenia,https://www.otodom.pl/oferta/pietro-w-kamienicy-z-2-windami-0-prowizji-ID3XfE0.html#c235ec822e
73.0,blok,4.0,4,,2.0,wtórny,295000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-katowice-73-m-ID3Xvok.html#0b3ded648d
42.27,apartamentowiec,4.0,2,2019.0,0.0,pierwotny,280000.0,do wykończenia,https://www.otodom.pl/oferta/topowa-lokalizacja-nowe-ptasie-w-okolicy-park-las-ID3XvjC.html#0b3ded648d
60.0,blok,13.0,3,,7.0,wtórny,385000.0,do zamieszkania,https://www.otodom.pl/oferta/komfotowe-po-remoncie-3-pokoje-tysiaclecie-ID3XPJK.html#c235ec822e
72.0,kamienica,4.0,3,,4.0,wtórny,420000.0,do zamieszkania,https://www.otodom.pl/oferta/m-4-katowice-centrum-ID3XPZV.html#c235ec822e
54.05,apartamentowiec,6.0,3,,0.0,pierwotny,475640.0,do wykończenia,https://www.otodom.pl/oferta/bezposrednio-0-pcc-przy-filharmonii-centrum-ID3XvXG.html#0b3ded648d
48.2,kamienica,4.0,1,,1.0,wtórny,285000.0,do zamieszkania,https://www.otodom.pl/oferta/industrialne-studio-w-samym-centrum-katowic-gotowe-ID3XvXC.html#0b3ded648d
56.07,apartamentowiec,6.0,3,,2.0,pierwotny,493416.0,do wykończenia,https://www.otodom.pl/oferta/tylko-u-nas-nizsza-cena-biuro-sprzedazy-opolska-ID3XvXS.html#0b3ded648d
78.81,apartamentowiec,6.0,4,,6.0,pierwotny,693528.0,do wykończenia,https://www.otodom.pl/oferta/uwaga-lux-apartament-w-centrum-biuro-sprzedazy-ID3XvY0.html#0b3ded648d
200.0,kamienica,5.0,8,1920.0,3.0,wtórny,699000.0,do remontu,https://www.otodom.pl/oferta/3-maja-centrum-jedyny-takie-mieszkanie-ID3XvY8.html#0b3ded648d
104.0,,,4,,0.0,wtórny,380000.0,,https://www.otodom.pl/oferta/2-osobne-lokale-os-tysiaclecia-parkingpromocja-ID3XvY4.html#0b3ded648d
70.7,apartamentowiec,6.0,4,,6.0,pierwotny,636300.0,do wykończenia,https://www.otodom.pl/oferta/lux-apartamentowiec-centrum-stare-ceny-tylko-u-nas-ID3XvXO.html#0b3ded648d
72.0,apartamentowiec,5.0,3,,0.0,pierwotny,394200.0,,https://www.otodom.pl/oferta/3pok-z-ogrodem-oraz-tarasempark-slaskibezposrednio-ID3XvYg.html#0b3ded648d
64.0,apartamentowiec,6.0,3,,6.0,pierwotny,627200.0,do wykończenia,https://www.otodom.pl/oferta/zacznij-cieszyc-sie-zyciem-najlepsza-inwestycja-ID3XvXV.html#0b3ded648d
135.0,,4.0,7,,1.0,wtórny,540000.0,do remontu,https://www.otodom.pl/oferta/7pok-na-placu-andrzeja-idealne-pod-inwestycje-ID3XvYc.html#0b3ded648d
42.27,,,2,,,pierwotny,280000.0,,https://www.otodom.pl/oferta/prestizowa-lokalizacja-w-sasiedztwie-lasu-ptasie-ID3Xx68.html#0b3ded648d
30.3,apartamentowiec,4.0,1,2020.0,1.0,pierwotny,195000.0,,https://www.otodom.pl/oferta/nowe-ptasie-mieszkania-od-30-do-150m2-park-las-ID3Xx5y.html#0b3ded648d
82.28,apartamentowiec,4.0,4,,3.0,pierwotny,560000.0,,https://www.otodom.pl/oferta/nowe-ptasie-park-i-las-w-zasiegu-reki-0-pcc-ID3Xx60.html#0b3ded648d
41.0,kamienica,3.0,2,,0.0,wtórny,210000.0,do zamieszkania,https://www.otodom.pl/oferta/2pok-w-poblizu-parku-slaskiego-do-zamieszkania-ID3XvZe.html#0b3ded648d
51.5,apartamentowiec,5.0,2,,0.0,pierwotny,277500.0,,https://www.otodom.pl/oferta/2pok-z-ogrodem-przy-parku-slaskimgotowe-w-tym-roku-ID3XvYo.html#0b3ded648d
64.0,blok,,3,,1.0,wtórny,410000.0,do zamieszkania,https://www.otodom.pl/oferta/sprzedam-mieszkanie-katowice-ul-francuska-ID3Xv1u.html#0b3ded648d
91.0,apartamentowiec,5.0,4,,3.0,pierwotny,499500.0,,https://www.otodom.pl/oferta/4pok-z-naroznym-tarasem-przy-parku-slaskim-okazja-ID3XvYk.html#0b3ded648d
65.65,apartamentowiec,2.0,3,,0.0,pierwotny,375364.0,do wykończenia,https://www.otodom.pl/oferta/nowe-3-pokojowe-mieszkanie-z-tarasem-49-m2-ID3Tiv8.html#0b3ded648d
49.6,blok,18.0,2,,11.0,wtórny,291000.0,do zamieszkania,https://www.otodom.pl/oferta/super-okazja-k-ce-tysiaclecia-2-pokoje-ID3Xywu.html#0b3ded648d
51.11,blok,9.0,2,1980.0,7.0,wtórny,225000.0,,https://www.otodom.pl/oferta/mieszkanie-51-11-m-katowice-ID3XJtO.html#56495f6fb8
53.0,apartamentowiec,10.0,3,2019.0,10.0,pierwotny,285000.0,,https://www.otodom.pl/oferta/ostatnie-3pok-na-10p-widok-z-perspektywa-0-pcc-ID3XGUE.html#56495f6fb8
47.0,apartamentowiec,5.0,3,2018.0,1.0,pierwotny,218550.0,do wykończenia,https://www.otodom.pl/oferta/3-pokoje-z-przestronnym-tarasem-w-otoczeniu-lasu-ID3WYny.html#0b3ded648d
82.28,apartamentowiec,,4,,3.0,pierwotny,560000.0,do wykończenia,https://www.otodom.pl/oferta/komfortowy-apartament-nowe-ptasie-park-i-las-ID3XJqE.html#56495f6fb8
60.57,blok,4.0,3,1988.0,4.0,wtórny,310000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-3-pokojowe-katowice-os-kukuczki-ID3XJEE.html#56495f6fb8
34.45,blok,4.0,1,,3.0,pierwotny,220480.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-zielone-osiedle-katowice-bez-pcc-ID3XJII.html#56495f6fb8
54.46,blok,4.0,2,,4.0,pierwotny,334274.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-zielone-osiedle-katowice-bez-pcc-ID3XJMY.html#56495f6fb8
34.45,blok,4.0,1,,0.0,pierwotny,223925.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-katowice-taras-ogrod-bez-pcc-ID3XJKM.html#56495f6fb8
34.45,blok,4.0,1,,1.0,pierwotny,213590.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-zielone-osiedle-katowice-bez-pcc-ID3XJJS.html#56495f6fb8
60.0,apartamentowiec,,2,,1.0,wtórny,396000.0,do zamieszkania,https://www.otodom.pl/oferta/mieszkanie-60-m-katowice-ID3XKni.html#56495f6fb8
65.01,blok,4.0,3,,0.0,pierwotny,409563.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-katowice-duzy-taras-bez-pcc-ID3XJNC.html#56495f6fb8
60.0,apartamentowiec,3.0,2,,1.0,wtórny,396000.0,do zamieszkania,https://www.otodom.pl/oferta/apartament-komfortowy-60-m-na-bazantowie-ID3XKNa.html#56495f6fb8
70.0,,8.0,4,,6.0,wtórny,350000.0,,https://www.otodom.pl/oferta/katowice-os-radockiego-ID3L5Ev.html#56495f6fb8
47.86,blok,4.0,2,,1.0,pierwotny,279981.0,do wykończenia,https://www.otodom.pl/oferta/park-bazantow-zielone-osiedle-katowice-bez-pcc-ID3XJM8.html#56495f6fb8
37.0,apartamentowiec,,2,2019.0,1.0,pierwotny,239000.0,do wykończenia,https://www.otodom.pl/oferta/nowy-apartament-przy-parku-duza-sypialnia-sprawdz-ID3XL08.html#56495f6fb8
55.0,apartamentowiec,,4,2019.0,0.0,pierwotny,332000.0,do wykończenia,https://www.otodom.pl/oferta/4pok-z-duzym-ogrodem-przy-parku-ciesz-sie-spokojem-ID3XLby.html#56495f6fb8
53.0,apartamentowiec,,3,2019.0,1.0,pierwotny,317000.0,do wykończenia,https://www.otodom.pl/oferta/3pok-dla-rodziny-osiedle-z-pelna-infrastruktura-ID3XL04.html#56495f6fb8
34.0,apartamentowiec,,2,2019.0,3.0,pierwotny,236000.0,do wykończenia,https://www.otodom.pl/oferta/2pok-na-nowym-osiedlu-z-pelna-infrastruktura-ID3XL0c.html#56495f6fb8
31.0,apartamentowiec,,1,2019.0,3.0,pierwotny,200000.0,do wykończenia,https://www.otodom.pl/oferta/inwestycyjny-pewniak-przy-parku-blisko-centrum-ID3XL0g.html#56495f6fb8
26.0,apartamentowiec,,1,2019.0,3.0,pierwotny,180000.0,do wykończenia,https://www.otodom.pl/oferta/kawalerka-5min-od-centrum-gotowa-w-tym-roku-ID3XL0k.html#56495f6fb8
60.4,blok,3.0,3,,0.0,wtórny,239000.0,,https://www.otodom.pl/oferta/mieszkanie-60-40-m-katowice-ID3XLug.html#56495f6fb8
69.4,apartamentowiec,2.0,3,,1.0,pierwotny,352946.0,do wykończenia,https://www.otodom.pl/oferta/3-pokoje-gotowe-mieszkanie-promocja-ID3CaMs.html#56495f6fb8
106.73,apartamentowiec,4.0,5,2019.0,,wtórny,608361.0,do wykończenia,https://www.otodom.pl/oferta/ostatnie-4-pokoje-2-tarasy-bez-prowizji-i-pcc-ID3YP9V.html#56495f6fb8
46.02,apartamentowiec,8.0,2,2019.0,7.0,pierwotny,326742.0,do wykończenia,https://www.otodom.pl/oferta/komfortowe-mieszkanie-dolina-trzech-stawow-ID3XLTq.html#56495f6fb8
33.0,apartamentowiec,10.0,2,2019.0,9.0,wtórny,197000.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-33-m-katowice-ID3XQdO.html#c235ec822e
55.79,blok,3.0,3,2020.0,3.0,pierwotny,334061.0,,https://www.otodom.pl/oferta/nowosc-mieszkanie-w-katowicach-56-m2-ma21-ID3XQao.html#c235ec822e
89.65,,,4,2018.0,,wtórny,573760.0,,https://www.otodom.pl/oferta/mieszkanie-89-65-m-katowice-ID3PXFG.html#c235ec822e
25.5,blok,10.0,1,1980.0,10.0,wtórny,145000.0,,https://www.otodom.pl/oferta/mieszkanie-25-50-m-katowice-ID3XQ36.html#c235ec822e
62.0,blok,4.0,3,1978.0,4.0,wtórny,250000.0,do zamieszkania,https://www.otodom.pl/oferta/m-4-katowice-janow-nikiszowiec-ID3XQhu.html#c235ec822e
105.0,apartamentowiec,2.0,4,,1.0,wtórny,699000.0,do zamieszkania,https://www.otodom.pl/oferta/luksusowy-apartament-w-swietnej-lokalizacji-ID3XQ5V.html#c235ec822e
85.3,apartamentowiec,3.0,3,2020.0,1.0,pierwotny,588570.0,,https://www.otodom.pl/oferta/zamieszkaj-w-swojej-villi-class-w-katowicach-ID3XQtC.html#c235ec822e
89.65,apartamentowiec,2.0,4,2018.0,,wtórny,573760.0,do wykończenia,https://www.otodom.pl/oferta/mieszkanie-89-65-m-katowice-ID3KX5S.html#c235ec822e
50.0,blok,18.0,3,1973.0,6.0,wtórny,224999.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-osiedle-tysiaclecia-50m2-polecam-ID3XQuo.html#c235ec822e
50.0,blok,10.0,2,,3.0,wtórny,248000.0,,https://www.otodom.pl/oferta/komfortowe-sloneczne-mieszkanie-blisko-centrum-ID3VvTy.html#c235ec822e
77.0,apartamentowiec,5.0,4,2019.0,2.0,wtórny,600000.0,do wykończenia,https://www.otodom.pl/oferta/francuska-park-3-sypialnie-600-000-pln-ID3XQPG.html#c235ec822e
61.0,blok,4.0,3,2019.0,4.0,pierwotny,326000.0,do wykończenia,https://www.otodom.pl/oferta/apartament-gotowy-do-oddania-w-maju-ID3VK48.html#c235ec822e
60.0,,4.0,2,,1.0,wtórny,414000.0,,https://www.otodom.pl/oferta/mieszkanie-60-m-katowice-ID3XRUk.html#c235ec822e
38.3,blok,4.0,2,,4.0,wtórny,185000.0,,https://www.otodom.pl/oferta/mieszkanie-38-30-m-katowice-ID3XQEc.html#c235ec822e
50.0,blok,9.0,3,,8.0,wtórny,299000.0,do zamieszkania,https://www.otodom.pl/oferta/katowice-ul-radockiego-50m2-3pok-ID3XQuM.html#c235ec822e
63.35,blok,3.0,3,2020.0,1.0,pierwotny,372231.0,,https://www.otodom.pl/oferta/grand-house-katowice-zobacz-ID3XRnC.html#c235ec822e
25.81,blok,3.0,1,2020.0,2.0,pierwotny,159330.0,do wykończenia,https://www.otodom.pl/oferta/nowa-kawalerka-w-swietnej-lokalizacji-ID3XREo.html#c235ec822e
37.6,blok,13.0,2,1968.0,5.0,wtórny,270000.0,do zamieszkania,https://www.otodom.pl/oferta/atrakcyjne-38-m-nad-maroko-katowice-1000lecie-ID3XS5V.html#c235ec822e
